sample_uid,split,scene_id,sequence_id,height_m,height_category,scene_category,iou_threshold,gt_instance_id,pred_instance_id,iou_3d,gt_distance_m,pred_distance_m,distance_error_m,centroid_error_m,error_x_m,error_y_m,error_z_m,abs_error_x_m,abs_error_y_m,abs_error_z_m
scene_09_50_000434,test,scene_09,scene_09,50,50,scene_09,0.25,4,2,0.353519768563163,52.42015685107858,51.81107147459961,-0.6090853764789728,0.7144827027213961,0.3883991310708659,0.15126487930308485,-0.5803021486785056,0.3883991310708659,0.15126487930308485,0.5803021486785056
scene_09_50_000435,test,scene_09,scene_09,50,50,scene_09,0.25,5,3,0.26556016597510373,52.476894652360315,51.4265887455915,-1.0503059067688127,1.1497421382883946,-0.3774505285152401,0.08170476892822265,-1.0829415560471958,0.3774505285152401,0.08170476892822265,1.0829415560471958
scene_09_50_000435,test,scene_09,scene_09,50,50,scene_09,0.25,7,4,0.39132126872932477,52.80929522822529,52.410832606162145,-0.39846262206314265,0.6232265482724202,-0.24786803027057758,0.2004850253444701,-0.535517062897128,0.24786803027057758,0.2004850253444701,0.535517062897128
scene_09_50_000436,test,scene_09,scene_09,50,50,scene_09,0.25,6,9,0.2890359809911745,52.669227383019894,52.992214287996575,0.3229869049766805,3.4833274441564948,-3.3920816527191455,-0.17689473824889745,-0.7720494777407865,3.3920816527191455,0.17689473824889745,0.7720494777407865
scene_09_50_000437,test,scene_09,scene_09,50,50,scene_09,0.25,4,2,0.3087983567271482,50.63201614139319,50.46920751126465,-0.16280863012853786,2.802638025424653,-2.6724572590364986,0.4259314889859951,-0.7289269283470716,2.6724572590364986,0.4259314889859951,0.7289269283470716
scene_09_50_000437,test,scene_09,scene_09,50,50,scene_09,0.25,6,3,0.3333333333333333,53.08563671796916,52.17650738444114,-0.9091293335280213,0.9433169808888155,-0.27186264822134376,-0.049654150197628866,-0.9019268774703519,0.27186264822134376,0.049654150197628866,0.9019268774703519
scene_09_50_000437,test,scene_09,scene_09,50,50,scene_09,0.25,13,7,0.3363028953229399,59.68492723968435,58.70868853536259,-0.9762387043217586,0.9997352844606695,0.4914900128297184,-0.1311456114125633,-0.8606445461928658,0.4914900128297184,0.1311456114125633,0.8606445461928658
scene_09_50_000438,test,scene_09,scene_09,50,50,scene_09,0.25,2,1,0.41163876994939663,49.673568190847526,49.95124108128055,0.2776728904330241,1.5421466867636704,-1.5043544458778157,0.33480653475595545,-0.055124304517384815,1.5043544458778157,0.33480653475595545,0.055124304517384815
scene_09_50_000438,test,scene_09,scene_09,50,50,scene_09,0.25,3,2,0.37066666666666664,50.820761510908156,50.300694349540976,-0.5200671613671801,0.6603838963555363,0.3010578267096946,-0.18156482424200604,-0.5590217260004522,0.3010578267096946,0.18156482424200604,0.5590217260004522
scene_09_50_000438,test,scene_09,scene_09,50,50,scene_09,0.25,11,6,0.46475195822454307,57.562927044772955,57.180288518647295,-0.3826385261256604,0.5070554689665624,0.01578569720162548,-0.27854181615243334,-0.423403491987564,0.01578569720162548,0.27854181615243334,0.423403491987564
scene_09_50_000439,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.37530266343825663,49.49656172705453,49.21078721063921,-0.2857745164153158,1.1055831326795937,0.994097301365052,-0.30612447946627697,-0.3746630776522366,0.994097301365052,0.30612447946627697,0.3746630776522366
scene_09_50_000439,test,scene_09,scene_09,50,50,scene_09,0.25,2,3,0.41522215580792987,50.09925673942288,50.46427114525778,0.36501440583490563,1.3891119493965622,-1.1291482852645771,0.797788298943658,-0.1348702632494181,1.1291482852645771,0.797788298943658,0.1348702632494181
scene_09_50_000439,test,scene_09,scene_09,50,50,scene_09,0.25,12,5,0.2738255033557047,56.42417470189556,57.898332094767476,1.4741573928719163,3.8216819820444905,-3.451980482892562,1.4525918910494653,-0.7609603903421487,3.451980482892562,1.4525918910494653,0.7609603903421487
scene_09_50_000471,test,scene_09,scene_09,50,50,scene_09,0.25,3,2,0.30216158209412847,50.14594413199226,50.809059632187285,0.6631155001950262,1.3193276999378931,0.8248890312477783,1.016845469428425,0.16189180724607155,0.8248890312477783,1.016845469428425,0.16189180724607155
scene_09_50_000471,test,scene_09,scene_09,50,50,scene_09,0.25,5,4,0.3894993894993895,51.56937680513934,51.35870155830338,-0.21067524683596162,0.5715394944434979,0.42982982836389283,-0.055715833870308984,-0.3725579930876961,0.42982982836389283,0.055715833870308984,0.3725579930876961
scene_09_50_000471,test,scene_09,scene_09,50,50,scene_09,0.25,7,3,0.4289044289044289,51.80683605090082,51.181795999576615,-0.6250400513242056,0.6559137487853799,0.3483261938759341,-0.022347634913082004,-0.5553307948595929,0.3483261938759341,0.022347634913082004,0.5553307948595929
scene_09_50_000472,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.3859287054409006,49.09814354720167,48.883654726919474,-0.21448882028219884,1.35592697855761,-1.2665721281836255,0.39127020404441737,-0.2850274420399046,1.2665721281836255,0.39127020404441737,0.2850274420399046
scene_09_50_000472,test,scene_09,scene_09,50,50,scene_09,0.25,5,4,0.4356005788712012,52.2317452834907,52.28816344263693,0.05641815914622583,1.1746096824326226,1.0640825633025344,-0.41177869336996054,-0.2790600512909407,1.0640825633025344,0.41177869336996054,0.2790600512909407
scene_09_50_000472,test,scene_09,scene_09,50,50,scene_09,0.25,6,3,0.5247148288973384,52.34564095460173,51.94126217494652,-0.40437877965520386,0.4659683041245347,-0.07183312262958452,-0.10079646017699417,-0.44922882427307087,0.07183312262958452,0.10079646017699417,0.44922882427307087
scene_09_50_000472,test,scene_09,scene_09,50,50,scene_09,0.5,6,3,0.5247148288973384,52.34564095460173,51.94126217494652,-0.40437877965520386,0.4659683041245347,-0.07183312262958452,-0.10079646017699417,-0.44922882427307087,0.07183312262958452,0.10079646017699417,0.44922882427307087
scene_09_50_000473,test,scene_09,scene_09,50,50,scene_09,0.25,2,1,0.3689908256880734,49.410552691821714,49.064158605297926,-0.34639408652378734,0.7615842513542882,-0.6656408800500486,0.152877679561918,-0.33698843571973214,0.6656408800500486,0.152877679561918,0.33698843571973214
scene_09_50_000473,test,scene_09,scene_09,50,50,scene_09,0.25,6,4,0.4457274826789838,53.99698271321423,53.31247837309191,-0.6845043401223165,0.7274326408119156,0.35178687316445334,0.23579136097147924,-0.5914445678835776,0.35178687316445334,0.23579136097147924,0.5914445678835776
scene_09_50_000473,test,scene_09,scene_09,50,50,scene_09,0.25,8,5,0.4162234042553192,54.18291527663624,53.62535589480863,-0.557559381827609,0.8456954756609281,-0.7326959709305072,0.25703526436266344,-0.335097485233149,0.7326959709305072,0.25703526436266344,0.335097485233149
scene_09_50_000474,test,scene_09,scene_09,50,50,scene_09,0.25,2,1,0.2885514018691589,50.94260407194435,49.83386373793472,-1.1087403340096316,3.1451009624196042,-2.978250716915994,0.503599554312526,-0.8763961546574208,2.978250716915994,0.503599554312526,0.8763961546574208
scene_09_50_000474,test,scene_09,scene_09,50,50,scene_09,0.25,9,5,0.294811320754717,55.44902232572761,54.21600157145109,-1.2330207542765237,1.259293935468069,0.5840219443456363,0.16478780748077781,-1.1034421429939485,0.5840219443456363,0.16478780748077781,1.1034421429939485
scene_09_50_000475,test,scene_09,scene_09,50,50,scene_09,0.25,2,1,0.27701181767023075,51.66538106207484,51.36125230141156,-0.3041287606632821,1.3053886205359178,1.1399966017036363,0.14213172566130083,-0.6198756095293376,1.1399966017036363,0.14213172566130083,0.6198756095293376
scene_09_50_000475,test,scene_09,scene_09,50,50,scene_09,0.25,5,2,0.3688888888888889,53.127177604313076,52.15554054826023,-0.9716370560528489,1.068143561815816,0.5569096058585288,0.2827144195073501,-0.8665188495085943,0.5569096058585288,0.2827144195073501,0.8665188495085943
scene_09_50_000475,test,scene_09,scene_09,50,50,scene_09,0.25,8,5,0.410958904109589,59.40702524752717,58.79826295815742,-0.60876228936975,0.614070579743072,-0.3197045835236736,0.03271661336987819,-0.523260240596926,0.3197045835236736,0.03271661336987819,0.523260240596926
scene_09_50_000476,test,scene_09,scene_09,50,50,scene_09,0.25,3,1,0.4354066985645933,50.7353837709613,50.01599703853627,-0.7193867324250292,0.8689059919488511,0.5818290661263532,-0.059080862037209414,-0.6426367655185103,0.5818290661263532,0.059080862037209414,0.6426367655185103
scene_09_50_000476,test,scene_09,scene_09,50,50,scene_09,0.25,4,2,0.30856809224930665,50.73946031825626,50.328215029118,-0.4112452891382645,0.5867855073850701,-0.3858715910529611,0.24086399442599316,-0.3706816465439928,0.3858715910529611,0.24086399442599316,0.3706816465439928
scene_09_50_000476,test,scene_09,scene_09,50,50,scene_09,0.25,10,5,0.4279346210995542,57.600254478912326,56.97949005076032,-0.6207644281520075,0.6208521385198532,-0.2880989733850754,0.011286800796337815,-0.5498444939861855,0.2880989733850754,0.011286800796337815,0.5498444939861855
scene_09_50_000477,test,scene_09,scene_09,50,50,scene_09,0.25,2,1,0.44954128440366975,49.20505826015873,48.71546591127675,-0.48959234888197756,0.7670786116469586,0.6379230010727426,-0.20029906704086642,-0.37595761049768583,0.6379230010727426,0.20029906704086642,0.37595761049768583
scene_09_50_000477,test,scene_09,scene_09,50,50,scene_09,0.25,3,2,0.25105189340813466,50.50301837892116,49.37258728425376,-1.1304310946674008,3.320434257964026,-3.2843625325838204,-0.08850352976968168,-0.4800141052500564,3.2843625325838204,0.08850352976968168,0.4800141052500564
scene_09_50_000477,test,scene_09,scene_09,50,50,scene_09,0.25,5,3,0.2964705882352941,50.97010311320518,51.85277405373435,0.8826709405291737,4.103513574949461,3.868983043238927,-1.358017543523971,0.15994443536825997,3.868983043238927,1.358017543523971,0.15994443536825997
scene_09_50_000510,test,scene_09,scene_09,50,50,scene_09,0.25,2,1,0.4008810572687225,49.525804384274885,49.11115551133581,-0.4146488729390754,0.7328040972397826,0.38370032365893536,-0.4744999204117306,-0.4057409667321039,0.38370032365893536,0.4744999204117306,0.4057409667321039
scene_09_50_000510,test,scene_09,scene_09,50,50,scene_09,0.25,5,4,0.2906530089628681,54.63786547902787,52.69534721637851,-1.9425182626493651,3.978717411826426,-3.9630022906453206,0.04142492682660759,-0.3508405092746898,3.9630022906453206,0.04142492682660759,0.3508405092746898
scene_09_50_000511,test,scene_09,scene_09,50,50,scene_09,0.25,4,4,0.2645960878005077,55.09159581085433,53.128886576592826,-1.962709234261503,3.5817155956014424,-3.5032855531096345,-0.5267294617143179,-0.5274779761374546,3.5032855531096345,0.5267294617143179,0.5274779761374546
scene_09_50_000513,test,scene_09,scene_09,50,50,scene_09,0.25,2,3,0.3887468030690537,54.148580242748054,53.17766394294529,-0.9709162998027665,0.9902716549121093,-0.38345864661653906,0.24951963241436914,-0.8782581453634108,0.38345864661653906,0.24951963241436914,0.8782581453634108
scene_09_50_001069,test,scene_09,scene_09,50,50,scene_09,0.25,4,3,0.3118544023610428,53.13724640357454,53.25562341182557,0.1183770082510307,2.3280224393862605,-0.3661856275355646,-2.29153933874705,-0.18559101122379928,0.3661856275355646,2.29153933874705,0.18559101122379928
scene_09_50_001070,test,scene_09,scene_09,50,50,scene_09,0.25,4,3,0.3035598705501618,51.31782724189217,50.954890527852584,-0.3629367140395843,1.5700817206535305,-0.2772237038554479,-1.50984104774043,-0.32967201596298423,0.2772237038554479,1.50984104774043,0.32967201596298423
scene_09_50_001071,test,scene_09,scene_09,50,50,scene_09,0.25,6,3,0.25,50.9747403013815,50.234983220717346,-0.7397570806641554,3.966939279056069,-0.2871798508966634,-3.9565296196692543,0.002888881569141688,0.2871798508966634,3.9565296196692543,0.002888881569141688
scene_09_50_001138,test,scene_09,scene_09,50,50,scene_09,0.25,3,2,0.2829324169530355,63.52119948795014,63.627654161485424,0.10645467353528204,0.4801167223154972,-0.0718942786740655,-0.44990917102825634,0.1514100973039092,0.0718942786740655,0.44990917102825634,0.1514100973039092
scene_09_50_001139,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.26440329218106995,58.59131483180141,58.31938497487324,-0.27192985692817473,1.032654814206578,0.8248344322451402,0.06234375228432398,-0.6181726144354585,0.8248344322451402,0.06234375228432398,0.6181726144354585
scene_09_50_001140,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.25716928769657726,57.203646672367526,56.58150935883485,-0.6221373135326758,0.794108868946715,0.3081989932458242,0.08615872307888495,-0.7267729705619956,0.3081989932458242,0.08615872307888495,0.7267729705619956
scene_09_50_001141,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.31023454157782515,53.981257550091776,53.76170587284011,-0.21955167725166547,0.4677125214776894,0.22892732763977364,0.33803702258637713,-0.22820660106067692,0.22892732763977364,0.33803702258637713,0.22820660106067692
scene_09_50_001141,test,scene_09,scene_09,50,50,scene_09,0.25,2,2,0.2716049382716049,59.05733269071277,58.794698530914616,-0.26263415979815363,0.4153958122863389,0.09003444769868452,-0.16904032050017648,-0.36860934488672115,0.09003444769868452,0.16904032050017648,0.36860934488672115
scene_09_50_001142,test,scene_09,scene_09,50,50,scene_09,0.25,1,2,0.32920110192837465,51.177942218194346,50.58306118805361,-0.5948810301407335,0.8144154418519489,0.18142877699320792,0.44031687788433516,-0.6606641793345887,0.18142877699320792,0.44031687788433516,0.6606641793345887
scene_09_50_001142,test,scene_09,scene_09,50,50,scene_09,0.25,2,3,0.26483516483516484,56.454870648158604,56.15864615640177,-0.2962244917568313,0.7061958718848725,0.41378891775629256,-0.1421461731760303,-0.5543336598662592,0.41378891775629256,0.1421461731760303,0.5543336598662592
scene_09_50_001176,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.33161953727506427,54.2369904409262,53.77214022431489,-0.46485021661131043,0.5116147796524831,0.050040849673202104,-0.12064579619726956,-0.49466169043374464,0.050040849673202104,0.12064579619726956,0.49466169043374464
scene_09_50_001176,test,scene_09,scene_09,50,50,scene_09,0.25,2,2,0.2768361581920904,56.211874646466626,55.41273381162912,-0.7991408348375089,0.8000127679726311,-0.19824656104114524,0.10342383277080103,-0.7681290521582866,0.19824656104114524,0.10342383277080103,0.7681290521582866
scene_09_50_001180,test,scene_09,scene_09,50,50,scene_09,0.25,2,2,0.2515592515592516,50.4852703458473,49.71559757232635,-0.769672773520945,0.8683902813075192,-0.2251699491971948,-0.15202628935761453,-0.8247958426132129,0.2251699491971948,0.15202628935761453,0.8247958426132129
scene_09_50_001213,test,scene_09,scene_09,50,50,scene_09,0.25,1,1,0.263030303030303,53.110966235607336,52.35544123293816,-0.7555250026691738,0.8632661396586748,-0.2738531502494581,0.3075485304722818,-0.7587138995589697,0.2738531502494581,0.3075485304722818,0.7587138995589697
